id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Farmacia_11.095.176,Drogasil,Drogasil,Rua,R. Frei Vital de Frescarolo,Jardim Joao XXiii,05569-030,Farmacia,-23.601162,-46.792698
Farmacia_11.095.177,Drogasil,Drogasil,Rua,Estr. do Lageado Velho,Vila Iolanda(lajeado),08451-056,Farmacia,-23.535467,-46.401974
Farmacia_11.095.178,Drogasil,Drogasil,Rua,R. Barão de Itapetininga,Centro Histórico de São Paulo,01042-000,Farmacia,-23.325651,-46.734267
Farmacia_11.095.179,Panvel,Panvel Farmacias,Rua,Av. República do Líbano,Ibirapuera,04502-100,Farmacia,-23.575496,-46.655189
Farmacia_11.095.180,Droga Raia,Droga Raia,Rua,R. Santa Cruz,Vila Gumercindo,04122-002,Farmacia,-16.743258,-61.853587
Farmacia_11.095.181,Poupafarma,Poupafarma Escritorio,Rua,Av. Fagundes Filho,Vila Monte Alegre,04304-010,Farmacia,-22.775694,-47.169562
Farmacia_11.095.182,Ultrafarma Popular,Ultrafarma Ataliba Leonel,Rua,Av. Gen. Ataliba Leonel,Tucuruvi,02242-002,Farmacia,-23.495485,-46.610929
Farmacia_11.095.183,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Jornalista Roberto Marinho,Campo Belo,04610-001,Farmacia,-23.620871,-46.680544
Farmacia_11.095.184,ExtraFarma,Extrafarma,Rua,Rua José Jannarelli,Vila Progredior,05615-001,Farmacia,-23.58588,-46.718983
Farmacia_11.095.185,Drogaria Sp,Drogaria Sao Paulo,Rua,R. Gregório Ramalho,Itaquera,08210-430,Farmacia,-23.53705,-46.45479
Farmacia_11.095.186,Drogasil,Drogasil,Rua,Praça Novo Mundo,Parque Novo Mundo,02185-000,Farmacia,-23.264643,-47.671254
Farmacia_11.095.187,Ultrafarma Popular,Ultrafarma Popular,Rua,Av. Mandaqui,Limão,02550-000,Farmacia,-23.50553,-46.6705
Farmacia_11.095.188,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Sen. Teotônio Vilela,Jardim Pres.,04801-000,Farmacia,-23.652387,-46.533937
Farmacia_11.095.189,Ultrafarma Popular,Ultrafarma Unidade Jardim Bonfiglioli,Rua,Praça Isai Leirner,Jardim Bonfiglioli,05592-140,Farmacia,-23.577327,-46.741604
Farmacia_11.095.190,Ultrafarma Popular,Farmacia Ultrafarma Jd Santo Elias em Pirituba,Rua,Av. Mutinga,Jardim Santo Elias,05110-000,Farmacia,-23.934554,-46.329242
Farmacia_11.095.191,Drogasil,Drogasil,Rua,R. Sabará,Higienópolis,01239-010,Farmacia,-23.63015,-46.544694
Farmacia_11.095.192,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Roque Petroni Júnior,Vila Morumbi,04707-000,Farmacia,-23.624571,-46.694184
Farmacia_11.095.193,Drogasil,Drogasil,Rua,R. Palestra Italia,Perdizes,05005-030,Farmacia,-23.527642,-46.680692
Farmacia_11.095.194,Bifarma,Drogarias Bifarma Jardim Sao Luis,Rua,R. João Fernandes Camisa Nova Júnior,Jardim São Luís,05844-090,Farmacia,-23.653322,-46.741327
Farmacia_11.095.195,Farmácias Pague Menos,Farmacia Pague Menos,Rua,R. Dr. João Ribeiro,Penha de França,03634-000,Farmacia,-23.523048,-46.543098
Farmacia_11.095.196,Drogasil,Drogasil,Rua,R. Ten. José Maria Pinto,Jardim Anhanguera,04675-090,Farmacia,-23.662635,-46.690065
Farmacia_11.095.197,Ultrafarma Popular,Ultrafarma Vila Antonieta,Rua,Av. Rio das Pedras,Jardim Aricanduva,03453-100,Farmacia,-23.570544,-46.507281
Farmacia_11.095.198,Drogaria Sp,Drogaria Sao Paulo,Rua,R. São João Clímaco,São João Climaco,04255-000,Farmacia,-23.412811,-46.456712
Farmacia_11.095.199,Drogasil,Drogasil,Rua,Av. Lins de Vasconcelos,Cambuci,01537-001,Farmacia,-23.57575,-46.623412
Farmacia_11.095.200,Drogasil,Drogasil,Rua,Avenida Pedro Bueno,Parque Jabaquara,04342-011,Farmacia,-23.636928,-46.651803
Farmacia_11.095.201,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Min. Laudo Ferreira de Camargo,Jardim Peri Peri,05537-000,Farmacia,-23.587551,-46.736739
Farmacia_11.095.202,Farmácias Pague Menos,Farmacia Pague Menos,Rua,Estr. do Campo Limpo,Vila Pirajussara,05787-000,Farmacia,-23.665478,-46.799895
Farmacia_11.095.203,Drogasil,Drogasil,Rua,R. Cerro Corá,Vila Romana,05061-100,Farmacia,-22.577974,-53.056864
Farmacia_11.095.204,Maxifarma,Drogaria Maxifarma,Rua,Rua Vilfredo Pareto,Jardim Horizonte Azul,04963-115,Farmacia,-23.652387,-46.533937
Farmacia_11.095.205,Ultrafarma Popular,Ultrafarma Cupece,Rua,Av. Cupecê,Jardim Prudência,04366-000,Farmacia,-23.652387,-46.533937
Farmacia_11.095.206,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Santa Inês,Vila Pedra Branca,02631-010,Farmacia,-20.53751,-47.40203
Farmacia_11.095.207,Drogaria Sp,Drogaria Sao Paulo,Rua,R. das Palmeiras,Vila Buarque,01226-011,Farmacia,-23.134255,-46.469639
Farmacia_11.095.208,Poupafarma,Poupafarma,Rua,R. Domingos de Morais,Vila Mariana,04010-000,Farmacia,-23.591979,-46.636388
Farmacia_11.095.209,Drogasil,Drogasil,Rua,R. Doze de Outubro,Lapa,05073-000,Farmacia,-23.521337,-46.704733
Farmacia_11.095.210,Droga Raia,Droga Raia,Rua,R. Barão de Melgaço,Real Parque,05684-030,Farmacia,-24.061125,-46.559202
Farmacia_11.095.211,Ultrafarma Popular,Ultrafarma Popular Estacao Guaianases,Rua,R. Copenhague,Guaianases,08441-420,Farmacia,-23.542914,-46.412892
Farmacia_11.095.212,Ultrafarma Popular,Ultrafarma Popular Guapira,Rua,Av. Guapira,Tucuruvi,02265-002,Farmacia,-23.481785,-46.601996
Farmacia_11.095.213,Drogasil,Drogasil,Rua,Av. das Cerejeiras,Vila Maria Alta,02124-000,Farmacia,-23.514472,-46.588091
Farmacia_11.095.214,ExtraFarma,Extrafarma,Rua,R. Joaquim Távora,Vila Mariana,04015-001,Farmacia,-23.585757,-46.64035
Farmacia_11.095.215,Drogaria Sp,Drogaria Sao Paulo,Rua,Avenida Marechalameda Tito,São Miguel,08010-090,Farmacia,-23.493914,-46.439603
Farmacia_11.095.216,Ultrafarma Popular,Ultrafarma Jardim Santa Fe,Rua,R. Leopoldo de Passos Lima,Jardim Santa Fé,05721-000,Farmacia,-23.474222,-46.782441
Farmacia_11.095.217,Ultrafarma Popular,Ultrafarma Popular Campanella,Rua,Av. Campanella,Cidade Antônio Estêvão de Carvalho,08220-831,Farmacia,-23.528954,-46.505644
Farmacia_11.095.218,Farmácias Pague Menos,Farmacia Pague Menos,Rua,R. Gregório Ramalho,Jardim Cleide,08210-430,Farmacia,-23.53705,-46.45479
Farmacia_11.095.219,Drogasil,Drogasil,Rua,Av. Santa Catarina,Vila Mascote,04378-300,Farmacia,-27.961398,-48.681921
Farmacia_11.095.220,Drogasil,Drogasil,Rua,Estr. do Campo Limpo,Campo Limpo,05787-000,Farmacia,-23.472259,-46.308702
Farmacia_11.095.221,Drogasil,Drogasil,Rua,R. Dr. Tomás Carvalhal,Paraíso,04006-001,Farmacia,-23.66476,-46.537955
Farmacia_11.095.222,Drogasil,Drogasil,Rua,R. Pedro Doll,Alfredo Pujol,02404-000,Farmacia,-23.552139,-46.647198
Farmacia_11.095.223,Drogasil,Drogasil,Rua,Rua Cardoso de Almeida,Perdizes,05013-001,Farmacia,-23.540949,-46.670645
Farmacia_11.095.224,Drogasil,Drogasil,Rua,Av. Jabaquara,Mirandópolis,04046-000,Farmacia,-23.616907,-46.638943
Farmacia_11.095.225,Poupafarma,Poupafarma,Rua,Av. Santa Catarina,Vila Santa Catarina,04378-400,Farmacia,-29.194475,-49.834325
Farmacia_11.095.226,Drogaria Sp,Drogaria Sao Paulo,Rua,R. Amador Bueno,Santo Amaro,04752-005,Farmacia,-23.652789,-46.712512
Farmacia_11.095.227,Ultrafarma Popular,Ultrafarma Popular Jardim Ipanema,Rua,Av. Alexios Jafet,Jardim Ipanema (zona Oeste),05187-010,Farmacia,-23.652387,-46.533937
Farmacia_11.095.228,Droga Raia,Droga Raia,Rua,R. Nebraska,Brooklin,04560-010,Farmacia,-23.609941,-46.682034
Farmacia_11.095.229,Drogaria Sp,Drogaria Sao Paulo,Rua,Rua São Benedito,Santo Amaro,04735-001,Farmacia,-23.64249,-46.697251
Farmacia_11.095.230,Farma Conde,Farma Conde,Rua,R. Augusto Tolle,Santana,02405-001,Farmacia,-23.488563,-46.632773
Farmacia_11.095.231,Farmácias Pague Menos,Farmacia Pague Menos,Rua,R. da Mooca,Mooca,03103-003,Farmacia,-23.555428,-46.601041
Farmacia_11.095.232,Ultrafarma Popular,Ultrafarma Jardim Prudencia,Rua,Av. Cupecê,Jardim Prudência,04366-000,Farmacia,-23.652387,-46.533937
Farmacia_11.101.109,Ultrafarma Popular,Ultrafarma Popular Unidade Chacara Santo Antonio,Rua,R. da Paz,Chácara Santo Antônio,04713-002,Farmacia,-23.641703,-46.57402
Farmacia_11.101.110,Droga Raia,Droga Raia,Rua,Av. Conselheiro Rodrigues Alves,Vila Mariana,04014-012,Farmacia,-23.58536,-46.64589
Farmacia_11.101.111,Droga Raia,Droga Raia,Rua,Av. Min. Laudo Ferreira de Camargo,Jardim Peri Peri,05537-001,Farmacia,-23.587551,-46.736739
Farmacia_11.101.112,Farma Conde,Farma Conde,Rua,R. José Joaquim Gonçalves,Parque Santo Antônio,05850-210,Farmacia,-23.660385,-46.75408
Farmacia_11.101.113,Droga Raia,Droga Raia,Rua,R. Américo Brasiliense,Alto da Boa Vista,04715-003,Farmacia,-23.614705,-46.565578
Farmacia_11.101.114,Droga Raia,Droga Raia,Rua,R. Topázio,Vila Mariana,04105-063,Farmacia,-23.574885,-46.633564
Farmacia_11.101.115,Farmácias Pague Menos,Farmacia Pague Menos,Rua,R. Clélia,Água Branca,05042-000,Farmacia,-22.751938,-47.629119
Farmacia_11.101.116,Farma Conde,Farma Conde,Rua,Av. Dona Belmira Marin,Parque Brasil,04846-010,Farmacia,-23.552139,-46.647198
Farmacia_11.101.117,Drogasil,Drogasil,Rua,Av. Conselheiro Carrão,Vila Carrao,03403-003,Farmacia,-23.554828,-46.525902
Farmacia_11.101.118,Bifarma,Bifarma,Rua,Av. Alexios Jafet,Jardim Ipanema(zona Oeste),05187-010,Farmacia,-23.652387,-46.533937
Farmacia_11.101.119,Drogasil,Drogasil,Rua,Av. Zumkeller,Parque Mandaqui,02420-001,Farmacia,-23.475245,-46.635369
Farmacia_11.101.120,Ultrafarma Popular,Ultrafarma Vila Diva,Rua,Av. Sapopemba,Vila Diva (zona Leste),03345-001,Farmacia,-22.109489,-49.070391
Farmacia_11.101.121,Bifarma,Bifarma,Rua,Av. Raimundo Pereira de Magalhães,Pirituba,02938-000,Farmacia,-23.460084,-46.720966
Farmacia_11.101.122,ExtraFarma,Extrafarma,Rua,Av. Mercedes,Alto da Lapa,05081-060,Farmacia,-23.206601,-47.293062
Farmacia_11.101.123,Bifarma,Drogarias Bifarma,Rua,Av. Dr. Sylvio de Campos,Vila Perus,05204-000,Farmacia,-23.407001,-46.760072
Farmacia_11.101.124,Farmácias Pague Menos,Farmacia Pague Menos,Rua,R. Joaquim Távora,Vila Mariana,04015-012,Farmacia,-23.585757,-46.64035
Farmacia_11.101.125,Drogasil,Drogasil,Rua,Rua Desembargador do Vale,Perdizes,05010-040,Farmacia,-23.530994,-46.686255
Farmacia_11.101.126,Drogasil,Drogasil,Rua,Av. Santo Amaro,Alto da Boa Vista,04701-200,Farmacia,-23.633172,-46.690917
Farmacia_11.101.127,Ultrafarma Popular,Ultrafarma Apeninos,Rua,R. Apeninos,Paraíso,04104-020,Farmacia,-23.446302,-46.412294
Farmacia_11.101.128,Drogaria Sp,Drogaria Sao Paulo,Rua,Praça Novo Mundo,Parque Novo Mundo,02185-000,Farmacia,-23.264643,-47.671254
Farmacia_11.101.129,Drogasil,Drogasil,Rua,Largo do Cambuci,Cambuci,01523-010,Farmacia,-23.563073,-46.620698
Farmacia_11.101.130,Drogaria Sp,Drogaria Sao Paulo,Rua,R David Ben Gurion 1001 Loja 01 02 03 e 04 Escritorio,Portal Do Morumbi,05634-001,Farmacia,-23.595772,-46.718477
Farmacia_11.101.131,Drogasil,Drogasil,Rua,Avenida Raposo Tavares,Jardim Olympia,05577-200,Farmacia,-23.586236,-46.811597
Farmacia_11.101.132,Farma Conde,Farma Conde,Rua,Estrada de Itapecerica,Valo Velho,05858-002,Farmacia,-23.552139,-46.647198
Farmacia_11.101.133,Drogasil,Drogasil,Rua,Av. Reg. Feijó,Jardim Analia Franco,03342-000,Farmacia,-20.53751,-47.40203
Farmacia_11.101.134,Farma Conde,Farma Conde,Rua,Av. Cruzeiro do Sul,Santana,02030-200,Farmacia,-23.51511,-46.624988
Farmacia_11.101.135,Ultrafarma Popular,Ultrafarma Popular Unidade Faria Lima,Rua,Av. Brig. Faria Lima,Pinheiros,01451-001,Farmacia,-23.578046,-46.686525
Farmacia_11.101.136,ExtraFarma,Extrafarma,Rua,R. Abílio Soares,Vila Mariana,04005-003,Farmacia,-23.576782,-46.650015
Farmacia_11.101.137,Droga Raia,Droga Raia,Rua,Rua Vergueiro,Vila Mariana,04101-300,Farmacia,-23.592865,-46.621553
Farmacia_11.101.138,Bifarma,Drogarias Bifarma,Rua,Av. Elísio Cordeiro de Siqueira,Jardim Santo Elias,05136-001,Farmacia,-23.497412,-46.746997
Farmacia_11.101.139,Bifarma,Bifarma Agua Rasa,Rua,Av. Sapopemba,Água Rasa,08280-040,Farmacia,-23.573348,-46.5666
Farmacia_11.101.140,Drogasil,Drogasil,Rua,Av. Sapopemba,Vila Reg. Feijó,03345-000,Farmacia,-23.604412,-46.509278
Farmacia_11.101.141,Farmácias Pague Menos,Farmacia Pague Menos,Rua,R. Clodomiro Amazonas,Vila Nova Conceição,04537-002,Farmacia,-23.895597,-46.425581
Farmacia_11.101.142,Drogasil,Drogasil,Rua,Av. Paes de Barros,Mooca,03115-001,Farmacia,-23.567298,-46.591549
Farmacia_11.101.143,Droga Raia,Droga Raia,Rua,Av. José Maria Whitaker,Planalto Paulista,04057-000,Farmacia,-23.699226,-46.56788
Farmacia_11.101.144,Drogaria Sp,Drogaria Sao Paulo,Rua,Est M'boi Mirim,Jardim das Flores,04905-000,Farmacia,-23.536505,-46.79336
Farmacia_11.101.145,Droga Raia,Droga Raia,Rua,Av. Amador Bueno da Veiga,Penha de França,03636-100,Farmacia,-23.521469,-46.528449
Farmacia_11.101.146,Ultrafarma Popular,Ultrafarma Vila Prudente,Rua,Rua Orfanato,Vila Prudente,03131-010,Farmacia,-23.57787,-46.577173
Farmacia_11.101.147,Drogasil,Drogasil,Rua,R. João Lourenço,Vila Nova Conceição,04508-030,Farmacia,-23.895597,-46.425581
Farmacia_11.101.148,Ultrafarma Popular,Ultrafarma Tatuape,Rua,R. Antônio de Barros,Vila Carrao,03401-001,Farmacia,-23.542814,-46.55673
Farmacia_11.101.149,Drogasil,Drogasil,Rua,R. Tutóia,Paraíso,04007-000,Farmacia,-23.628103,-46.526768
Farmacia_11.101.150,Farma Conde,Farma Conde,Rua,Praça da República,República,01045-000,Farmacia,-23.54292,-46.643392
Farmacia_11.101.151,Bifarma,Drogarias Bifarma,Rua,Av. Dep. Emílio Carlos,Limão,02721-100,Farmacia,-23.489709,-46.675395
Farmacia_11.101.152,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Cupecê,Jardim Prudência,04366-001,Farmacia,-23.652387,-46.533937
Farmacia_11.101.153,Ultrafarma Popular,Ultrafarma Moema,Rua,R. Gaivota,Moema,04522-031,Farmacia,-23.604312,-46.668334
Farmacia_11.101.154,Ultrafarma Popular,Ultrafarma Popular Jd Comercial,Rua,Estr. de Itapecerica,Jardim Comercial,05858-003,Farmacia,-23.652387,-46.533937
Farmacia_11.101.155,Ultrafarma Popular,Ultrafarma Popular Vila Curuca,Rua,Praça Francisco Pereira,Vila Curuçá Velha,08030-040,Farmacia,-23.49914,-46.423116
Farmacia_11.101.156,Ultrafarma Popular,Ultrafarma Parada de Taipas,Rua,Av. Raimundo Pereira de Magalhães,Jardim Marilu,02989-095,Farmacia,-23.460084,-46.720966
Farmacia_11.101.157,Droga Raia,Droga Raia,Rua,Av. Dona Belmira Marin,Capela do Socorro,04846-000,Farmacia,-23.684528,-46.709286
Farmacia_11.101.158,Drogaria Sp,Drogaria Sao Paulo,Rua,R. Américo Brasiliense,Chácara Santo Antônio,04715-004,Farmacia,-23.614705,-46.565578
Farmacia_11.101.159,Ultrafarma Popular,Ultrafarma Popular Jd Colorado,Rua,Av. da Barreira Grande,Jardim Colorado,03385-100,Farmacia,-23.652387,-46.533937
Farmacia_11.101.160,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. dos Tajurás,Cidade Jardim,05670-000,Farmacia,-23.586494,-46.69558
Farmacia_11.101.161,Drogasil,Drogasil,Rua,Av. Comendador Sant'anna,Capão Redondo,05866-000,Farmacia,-23.668903,-46.773064
Farmacia_11.101.162,Ultrafarma Popular,Ultrafarma Vila Matilde,Rua,Rua Dr. Pelágio Marques,Vila Matilde,03512-010,Farmacia,-23.538611,-46.526488
Farmacia_11.101.163,Drogasil,Drogasil,Rua,Av. Atlântica,Jardim Guarapiranga,04772-004,Farmacia,-23.652387,-46.533937
Farmacia_11.101.164,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Imirim,Imirim,02464-100,Farmacia,-23.48654,-46.65291
Farmacia_11.101.165,Drogasil,Drogasil,Rua,Rua Américo Salvador Novelli,Itaquera,08210-090,Farmacia,-23.539591,-46.455173
Farmacia_11.101.166,Drogasil,Drogasil,Rua,R. José Nunes dos Santos,Parque Paulistano,08080-600,Farmacia,-23.486424,-46.427993
Farmacia_11.101.167,Drogasil,Drogasil,Rua,R. Borba Gato,Santo Amaro,04743-050,Farmacia,-23.656903,-46.699687
Farmacia_11.101.168,Drogaria Sp,Drogaria Sao Paulo,Rua,Avenida Itamarati,Parque da Mooca,03124-020,Farmacia,-23.559821,-46.597112
Farmacia_11.101.169,Drogasil,Drogasil,Rua,Av. Mateo Bei,São Mateus,03949-013,Farmacia,-23.598955,-46.485584
Farmacia_11.101.170,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Rangel Pestana,Brás,03002-000,Farmacia,-23.546673,-46.624338
Farmacia_11.101.171,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Lins de Vasconcelos,Cambuci,01537-000,Farmacia,-23.57575,-46.623412
Farmacia_11.101.172,Nissei,Farmacias Nissei,Rua,Estrada do M'boi Mirim,Piraporinha,05830-240,Farmacia,-23.686479,-46.770664
Farmacia_11.101.173,Farmácias Pague Menos,Farmacia Pague Menos,Rua,Av. do Rio Pequeno,Rio Pequeno,05379-000,Farmacia,-23.566723,-46.754044
Farmacia_11.101.174,Drogasil,Drogasil,Rua,Av. Cruzeiro do Sul,Rochdale,06226-006,Farmacia,-23.514082,-46.779107
Farmacia_11.101.175,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Prof. Francisco Morato,Butantã,05512-300,Farmacia,-23.588592,-46.728142
Farmacia_11.101.176,Farmácias Pague Menos,Sacolao Pague Menos,Rua,R. Antônio Loti,Jardim Zaira,04405-230,Farmacia,-23.652387,-46.533937
Farmacia_11.101.177,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Conselheiro Carrão,Chácara Califórnia,03402-000,Farmacia,-23.549771,-46.545412
Farmacia_11.101.178,Drogasil,Drogasil,Rua,Rua Henrique Schaumann,Pinheiros,05413-011,Farmacia,-23.559493,-46.681157
Farmacia_11.101.179,Drogaria Sp,Drogaria Sao Paulo,Rua,R. Almeida Torres,Aclimação,01530-010,Farmacia,-23.401405,-46.524335
Farmacia_11.101.180,Farma Conde,Farma Conde,Rua,Parque Boturussu,Parque Boturussu,03870-100,Farmacia,-21.146372,-47.970471
Farmacia_11.101.181,Drogasil,Drogasil,Rua,Av. Rio das Pedras,Jardim Aricanduva,03452-100,Farmacia,-23.570544,-46.507281
Farmacia_11.101.182,Droga Raia,Droga Raia,Rua,Av. Penha de França,Penha,03606-010,Farmacia,-23.523251,-46.547753
Farmacia_11.101.183,Drogasil,Drogasil,Rua,R. Conselheiro Furtado,Liberdade,01511-001,Farmacia,-23.559548,-46.632856
Farmacia_11.101.184,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Ibirapuera,Indianópolis,04028-000,Farmacia,-23.592029,-46.651902
Farmacia_11.101.185,Droga Raia,Droga Raia,Rua,R. Nove de Julho,Santo Amaro,04739-010,Farmacia,-23.644521,-46.700023
Farmacia_11.101.186,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Reg. Feijó,Jardim Analia Franco,03342-000,Farmacia,-20.53751,-47.40203
Farmacia_11.101.187,Drogasil,Drogasil,Rua,R. José Neves,Vila Sao Paulo,04650-141,Farmacia,-24.179795,-46.785927
Farmacia_11.101.188,Droga Raia,Droga Raia,Rua,Av. Zelina,Vila Zelina,03143-000,Farmacia,49.223885,18.740925
Farmacia_11.101.189,Drogaria Sp,Drogaria Sao Paulo,Rua,Praça Wendell Wilkie,Pacaembu,01236-050,Farmacia,-23.5461,-46.66935
Farmacia_11.101.190,Ultrafarma Popular,Ultrafarma Popular Jardim Aricanduva,Rua,Av. Rio das Pedras,Jardim Aricanduva,03453-000,Farmacia,-23.570544,-46.507281
Farmacia_11.101.191,Drogasil,Drogasil,Rua,Av. Aricanduva,Jardim Santa Tereza,03527-900,Farmacia,-23.649784,-46.805503
Farmacia_11.101.192,Drogasil,Drogasil,Rua,R. São Bento,Centro Histórico de São Paulo,01010-010,Farmacia,-23.634339,-46.559903
Farmacia_11.101.193,Drogaria Sp,Drogaria Sao Paulo,Rua,Praça da Sé,Sé,01001-000,Farmacia,-23.550228,-46.634192
Farmacia_11.101.194,Farma Conde,Farma Conde,Rua,Estr. da Colonia Mário Reimberg Christe,Parelheiros,04892-000,Farmacia,-23.842574,-46.717525
Farmacia_11.101.195,Drogaria Sp,Drogaria Sao Paulo,Rua,R. Mal. Hastimphilo de Moura,Morumbi,05641-060,Farmacia,-23.616221,-46.738671
Farmacia_11.101.196,Drogaria Sp,Drogaria Sao Paulo,Rua,Av. Guilherme Cotching,Vila Maria,02113-017,Farmacia,-23.518081,-46.589381
Farmacia_11.101.197,Ultrafarma Popular,Ultrafarma Popular,Rua,Av. Baronesa de Muritiba,Parque Sao Rafael,08311-080,Farmacia,-23.628628,-46.470708
Farmacia_11.101.198,Farmácias Pague Menos,Farmacias Pague Menos,Rua,R. Teodoro Sampaio,Pinheiros,05406-150,Farmacia,-23.561305,-46.683749
Farmacia_11.101.199,Farmácias Pague Menos,Farmacia Pague Menos,Rua,R. Sinfonia Italiana,Jardim São Bernardo,04844-610,Farmacia,-23.652387,-46.533937
Farmacia_11.101.200,Droga Raia,Droga Raia,Rua,R. Domingos de Morais,Vila Clementino,04036-000,Farmacia,-23.779579,-45.358564
Farmacia_11.101.201,Droga Raia,Droga Raia,Rua,Rua Acuruí,Vila Formosa,03355-000,Farmacia,-23.55888,-46.553235
Farmacia_11.101.202,Drogaria Sp,Drogaria Sao Paulo,Rua,Avenida Marechal Tito,São Miguel Paulista,08022-000,Farmacia,-23.494983,-46.410055
Farmacia_11.101.203,Drogaria Sp,Drogaria Sao Paulo,Rua,R. Clodomiro Amazonas,Vila Nova Conceição,04537-012,Farmacia,-23.895597,-46.425581
Farmacia_11.101.204,Bifarma,Drogarias Bifarma,Rua,Av. Inajar de Souza,Limão,02716-000,Farmacia,-23.513202,-46.69052
